,index,UTM_X,UTM_Y,Lithology,Dist_from_fault,Probability_Mineralization
16340,16340,461850,2813950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18074.91192244749,1
16341,16341,462750,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18642.508786502334,1
16342,16342,462800,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18674.8079005995,1
16343,16343,462850,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18707.184886929685,1
16344,16344,462900,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18739.639341866936,1
16345,16345,462950,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18772.170863614145,1
16346,16346,463000,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18797.45499854412,1
16347,16347,463050,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18771.12417238787,1
16348,16348,463100,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18744.889729420047,1
16349,16349,463150,2813950,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18718.752074885495,1
16350,16350,463200,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18692.711614796364,1
16351,16351,463250,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18666.76875591638,1
16352,16352,463300,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18640.92390574482,1
16353,16353,463350,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18615.177472500276,1
16354,16354,463400,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18589.52986510403,1
16355,16355,463450,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18563.981493163246,1
16356,16356,463500,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18538.53276695382,1
16357,16357,463550,2813950,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18513.184097402947,1
16358,16358,460950,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17341.434345672926,1
16359,16359,461000,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17384.966763974462,1
16360,16360,461050,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17428.533891400868,1
16361,16361,461100,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17472.13546830841,1
16362,16362,461150,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17515.771237434357,1
16363,16363,461200,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17559.440943872465,1
16364,16364,461250,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17603.14433504869,1
16365,16365,461300,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17646.881160697176,1
16366,16366,461350,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17690.651172836486,1
16367,16367,461400,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17734.454125746102,1
16368,16368,461450,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17778.289775943158,1
16369,16369,461500,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17821.711905082077,1
16370,16370,461550,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17851.995168530073,1
16371,16371,461600,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17882.366950901604,1
16372,16372,461650,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17912.826801936502,1
16373,16373,461700,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17943.37427313078,1
16374,16374,461750,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17974.00891774365,1
16375,16375,461800,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18004.730290804277,1
16376,16376,461850,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18035.537949118177,1
16377,16377,461900,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18066.431451273344,1
16378,16378,461950,2814000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18097.410357646073,1
16379,16379,462650,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18539.84059871364,1
16380,16380,462700,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18572.04904406585,1
16381,16381,462750,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18604.336106528073,1
16382,16382,462800,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18636.701377500816,1
16383,16383,462850,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18669.144450231717,1
16384,16384,462900,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18701.664919816485,1
16385,16385,462950,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18734.2623831997,1
16386,16386,463000,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18766.936439175362,1
16387,16387,463050,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18799.686688387254,1
16388,16388,463100,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18787.502430235865,1
16389,16389,463150,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18761.424142080246,1
16390,16390,463200,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18735.44299214578,1
16391,16391,463250,2814000,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18709.559385107317,1
16392,16392,463300,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18683.773726358664,1
16393,16393,463350,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18658.086421996315,1
16394,16394,463400,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18632.49787880294,1
16395,16395,463450,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18607.008504230576,1
16396,16396,463500,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18581.61870638352,1
16397,16397,463550,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18556.32889400096,1
16398,16398,463600,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18531.139476439323,1
16399,16399,463650,2814000,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18506.050863654316,1
16400,16400,460850,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17229.779206884905,1
16401,16401,460900,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17273.30355598533,1
16402,16402,460950,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17316.86287860557,1
16403,16403,461000,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17360.456911488236,1
16404,16404,461050,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17404.08539380486,1
16405,16405,461100,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17447.74806713072,1
16406,16406,461150,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17491.444675419916,1
16407,16407,461200,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17535.174964980757,1
16408,16408,461250,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17578.938684451343,1
16409,16409,461300,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17622.735584775477,1
16410,16410,461350,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17666.565419178794,1
16411,16411,461400,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17710.427943145136,1
16412,16412,461450,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17751.655896510467,1
16413,16413,461500,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17781.917875684605,1
16414,16414,461550,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17812.26879448737,1
16415,16415,461600,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17842.70819905278,1
16416,16416,461650,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17873.23563728801,1
16417,16417,461700,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17903.850658880587,1
16418,16418,461750,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17934.55281530531,1
16419,16419,461800,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17965.34165983081,1
16420,16420,461850,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17996.216747525832,1
16421,16421,461900,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18027.17763526521,1
16422,16422,461950,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18058.223881735514,1
16423,16423,462000,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18089.35504744046,1
16424,16424,462050,2814050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18120.57069470596,1
16425,16425,462550,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18437.278676545633,1
16426,16426,462600,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18469.39525989092,1
16427,16427,462650,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18501.591216313205,1
16428,16428,462700,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18533.866132165593,1
16429,16429,462750,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18566.21959566652,1
16430,16430,462800,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18598.651196901035,1
16431,16431,462850,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18631.160527821798,1
16432,16432,462900,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18663.74718224992,1
16433,16433,462950,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18696.410755875546,1
16434,16434,463000,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18729.150846258235,1
16435,16435,463050,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18761.96705282717,1
16436,16436,463100,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18794.858976881125,1
16437,16437,463150,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18804.132323429152,1
16438,16438,463200,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18778.210263759054,1
16439,16439,463250,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18752.385687769405,1
16440,16440,463300,2814050,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18726.65899875821,1
16441,16441,463350,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18701.030600709808,1
16442,16442,463400,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18675.500898278406,1
16443,16443,463450,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18650.070296771282,1
16444,16444,463500,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18624.739202131757,1
16445,16445,463550,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18599.508020921854,1
16446,16446,463600,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18574.37716030471,1
16447,16447,463650,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18549.347028026677,1
16448,16448,463700,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18524.418032399157,1
16449,16449,463750,2814050,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18499.59058228014,1
16450,16450,460800,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17161.64217346156,1
16451,16451,460850,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17205.193585343543,1
16452,16452,460900,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17248.77997217074,1
16453,16453,460950,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17292.401069474723,1
16454,16454,461000,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17336.05661523931,1
16455,16455,461050,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17379.746349875037,1
16456,16456,461100,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17423.470016193867,1
16457,16457,461150,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17467.227359384167,1
16458,16458,461200,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17511.01812698596,1
16459,16459,461250,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17554.842068866437,1
16460,16460,461300,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17598.698937195753,1
16461,16461,461350,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17642.588486423043,1
16462,16462,461400,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17681.605099890832,1
16463,16463,461450,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17711.84561749459,1
16464,16464,461500,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17742.175499285284,1
16465,16465,461550,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17772.59428774865,1
16466,16466,461600,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17803.10152716073,1
16467,16467,461650,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17833.6967635953,1
16468,16468,461700,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17864.379544930922,1
16469,16469,461750,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17895.149420857684,1
16470,16470,461800,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17926.005942883647,1
16471,16471,461850,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17956.948664340962,1
16472,16472,461900,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17987.977140391675,1
16473,16473,461950,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18019.090928033253,1
16474,16474,462000,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18050.289586103794,1
16475,16475,462050,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18081.572675286952,1
16476,16476,462100,2814100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18112.939758116587,1
16477,16477,462500,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18366.848309848236,1
16478,16478,462550,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18398.951956740682,1
16479,16479,462600,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18431.13532520253,1
16480,16480,462650,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18463.39799834812,1
16481,16481,462700,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18495.73956117684,1
16482,16482,462750,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18528.159600574443,1
16483,16483,462800,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18560.6577053141,1
16484,16484,462850,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18593.23346605728,1
16485,16485,462900,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18625.886475354382,1
16486,16486,462950,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18658.616327645148,1
16487,16487,463000,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18691.42261925889,1
16488,16488,463050,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18724.304948414498,1
16489,16489,463100,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18757.26291522024,1
16490,16490,463150,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18790.296121673367,1
16491,16491,463200,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18821.01318494696,1
16492,16492,463250,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18795.247420049047,1
16493,16493,463300,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18769.579479939694,1
16494,16494,463350,2814100,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18744.009766501033,1
16495,16495,463400,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18718.53868226895,1
16496,16496,463450,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18693.166630416366,1
16497,16497,463500,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18667.894014736234,1
16498,16498,463550,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18642.72123962427,1
16499,16499,463600,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18617.648710061396,1
16500,16500,463650,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18592.67683159592,1
16501,16501,463700,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18567.806010325414,1
16502,16502,463750,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18543.03665287834,1
16503,16503,463800,2814100,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18518.36916639536,1
16504,16504,460750,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17093.52604531509,1
16505,16505,460800,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17137.10468197815,1
16506,16506,460850,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17180.71829407285,1
16507,16507,460900,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17224.366615916577,1
16508,16508,460950,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17268.049384302605,1
16509,16509,461000,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17311.76633847412,1
16510,16510,461050,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17355.51722009856,1
16511,16511,461100,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17399.301773242216,1
16512,16512,461150,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17443.1197443451,1
16513,16513,461200,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17486.97088219609,1
16514,16514,461250,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17530.85493790836,1
16515,16515,461300,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17574.77166489505,1
16516,16516,461350,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17611.55957741551,1
16517,16517,461400,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17641.77845395222,1
16518,16518,461450,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17672.08712313884,1
16519,16519,461500,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17702.48512376967,1
16520,16520,461550,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17732.97199644671,1
16521,16521,461600,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17763.547283587253,1
16522,16522,461650,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17794.210529431108,1
16523,16523,461700,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17824.96128004753,1
16524,16524,461750,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17855.79908334182,1
16525,16525,461800,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17886.72348906158,1
16526,16526,461850,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17917.73404880271,1
16527,16527,461900,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17948.830316015046,1
16528,16528,461950,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,17980.01184600771,1
16529,16529,462000,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18011.27819595418,1
16530,16530,462050,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18042.62892489704,1
16531,16531,462100,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18074.063593752457,1
16532,16532,462150,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18105.581765314386,1
16533,16533,462450,2814150,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,18296.420105510955,1
16534,16534,462500,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18328.510712734475,1
16535,16535,462550,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18360.681393028397,1
16536,16536,462600,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18392.931726230487,1
16537,16537,462650,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18425.26129408353,1
16538,16538,462700,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18457.669680236708,1
16539,16539,462750,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18490.15647024671,1
16540,16540,462800,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18522.72125157864,1
16541,16541,462850,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18555.36361360671,1
16542,16542,462900,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18588.083147614674,1
16543,16543,462950,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18620.8794467961,1
16544,16544,463000,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18653.752106254393,1
16545,16545,463050,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18686.700723002632,1
16546,16546,463100,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18719.724895963187,1
16547,16547,463150,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18752.824225967157,1
16548,16548,463200,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18785.998315753608,1
16549,16549,463250,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18819.246769968617,1
16550,16550,463300,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18812.534928918398,1
16551,16551,463350,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18787.023679249665,1
16552,16552,463400,2814150,SULPHIDE-BEARING BANDED MAGNETITE QUARTZITE,18761.6109915327,1
16553,16553,463450,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18736.297266816448,1
16554,16554,463500,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18711.082906754124,1
16555,16555,463550,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18685.96831358598,1
16556,16556,463600,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18660.953890121807,1
16557,16557,463650,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18636.040039723168,1
16558,16558,463700,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18611.227166285356,1
16559,16559,463750,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18586.515674219067,1
16560,16560,463800,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18561.905968431794,1
16561,16561,463850,2814150,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",18537.39845430898,1
16562,16562,460700,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17025.431073361884,1
16563,16563,460750,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17069.03709800317,1
16564,16564,460800,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17112.67809760414,1
16565,16565,460850,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17156.353805265047,1
16566,16566,460900,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17200.063956585876,1
16567,16567,460950,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17243.808289639983,1
16568,16568,461000,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17287.586544948044,1
16569,16569,461050,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17331.398465452254,1
16570,16570,461100,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17375.24379649082,1
16571,16571,461150,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17419.122285772748,1
16572,16572,461200,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17463.033683352867,1
16573,16573,461250,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17506.97774160717,1
16574,16574,461300,2814200,"CALC-GNEISS/ SCHIST/MARBLE,QZT,AMP.SCHIST",17541.5193922655,1
